17055	278
17026	279
17026	279
17027	279
18067	279
18449	279
27984	27א
27982	27א
32647	27א
3712	28
3709	28
10211	28
10208	28
39126	28
39127	28
27304	28
27303	28
15589	28
15590	28
1411	28
1415	28
41640	28
11561	28
11560	28
7970	28
12339	28
12340	28
327	28
7971	28
325	28
38939	28
38940	28
10910	28
10911	28
21807	28
21808	28
15782	28
26035	28
26036	28
10209	28
15781	28
19614	28
19678	28
3716	28
13239	28
3713	28
17007	280
17011	280
34928	280
34929	280
51	280
50	280
17154	280
17155	280
20627	281
26422	281
17030	281
17031	281
26423	281
39384	281
17032	281
2777	282
2778	282
17721	282
17720	282
18319	283
18253	283
17033	283
17034	283
39393	283
39394	283
56	284
57	284
17723	284
17722	284
29848	284
29849	284
15554	284
20637	285
39387	285
39389	285
29850	285
20284	285
39388	285
39390	285
9266	285
9267	285
20635	286
29851	286
29852	286
15149	287
17914	287
1207	287
20076	288
20075	288
29854	288
44323	288
44324	288
9824	289
9823	289
26352	289
26351	289
37361	28א
39123	28א
7967	28א
41641	28א
7968	28א
12409	29
12409	29
